application_id,timestamp,employer_id,sector,worker_id,nationality,skill_tier,declared_salary,est_monthly_load,suspicious_flag
347,2025-01-08 20:00:00,10204,F&B,500798,MM,1,2795.0,7,0
18763,2025-02-09 00:00:00,10026,F&B,501556,BD,3,3855.0,8,0
1191,2025-01-01 09:00:00,10010,Manufacturing,500490,IN,3,3717.0,7,0
18761,2025-02-26 17:00:00,10012,Logistics,500006,TH,3,3093.0,8,0
15691,2025-02-20 01:00:00,10219,Cleaning,501767,BD,2,3285.0,9,0
1310,2025-01-26 08:00:00,10000,Construction,501863,VN,2,3115.0,7,0
14392,2025-02-27 18:00:00,10194,Cleaning,501697,IN,3,4019.0,6,0
13725,2025-02-05 09:00:00,10227,Manufacturing,500109,MM,1,3255.0,6,0
16578,2025-01-29 22:00:00,10018,Cleaning,500789,MM,2,3379.0,6,0
4218,2025-01-19 04:00:00,10012,Logistics,500903,VN,1,2323.0,8,0
18940,2025-01-18 02:00:00,10085,Logistics,500781,CN,1,2816.0,5,0
9434,2025-01-01 17:00:00,10141,Marine,500379,CN,1,2302.0,5,0
2819,2025-02-12 10:00:00,10017,Construction,500142,ID,2,3200.0,4,0
7984,2025-02-17 13:00:00,10228,Manufacturing,501451,MY,1,1998.0,7,0
12656,2025-01-21 09:00:00,10277,Logistics,500831,IN,2,3169.0,9,0
16431,2025-02-22 06:00:00,10255,Construction,500246,MM,1,2697.0,6,0
11520,2025-01-02 04:00:00,10287,Manufacturing,501583,MY,2,3115.0,3,0
14447,2025-02-04 10:00:00,10197,Construction,500664,TH,3,2528.0,3,0
16439,2025-01-13 08:00:00,10236,Manufacturing,500889,LK,3,3462.0,7,0
13553,2025-01-17 07:00:00,10290,Logistics,501228,PH,1,2322.0,9,0
11978,2025-01-25 15:00:00,10297,F&B,501116,VN,1,2009.0,7,0
19335,2025-01-21 07:00:00,10175,F&B,501076,MY,2,2871.0,4,1
1661,2025-02-15 13:00:00,10062,F&B,501487,LK,3,3025.0,9,0
11781,2025-01-29 22:00:00,10132,Construction,501929,CN,1,2704.0,6,0
18411,2025-02-28 01:00:00,10162,F&B,501498,TH,3,3286.0,4,0
13539,2025-02-09 04:00:00,10253,Marine,501908,IN,2,3092.0,8,0
2292,2025-02-28 13:00:00,10200,F&B,500163,MY,3,3164.0,5,0
16785,2025-02-25 05:00:00,10158,Manufacturing,500810,VN,3,3389.0,5,0
1304,2025-01-03 05:00:00,10266,F&B,501747,LK,2,3156.0,5,0
4271,2025-02-11 18:00:00,10060,Cleaning,500860,LK,3,2905.0,7,0
4534,2025-02-06 08:00:00,10281,F&B,500723,CN,2,2767.0,8,0
11030,2025-01-23 12:00:00,10043,F&B,501984,IN,2,3247.0,5,0
12584,2025-01-22 11:00:00,10195,Construction,500889,LK,3,3043.0,13,0
10090,2025-01-04 00:00:00,10010,Manufacturing,500312,ID,1,2598.0,6,0
17277,2025-01-16 01:00:00,10051,Marine,501536,IN,2,2607.0,3,0
2817,2025-01-03 23:00:00,10260,Logistics,501975,MY,1,2124.0,5,0
5567,2025-02-20 21:00:00,10107,Manufacturing,501636,IN,3,3134.0,11,0
8038,2025-01-26 10:00:00,10147,Marine,501555,TH,3,3835.0,12,0
15281,2025-01-05 22:00:00,10013,Logistics,501232,BD,1,2619.0,9,0
2233,2025-01-04 17:00:00,10038,Marine,501215,CN,2,3051.0,5,0
809,2025-01-06 20:00:00,10113,F&B,501175,IN,3,3514.0,10,0
12006,2025-01-26 18:00:00,10131,Manufacturing,500615,TH,3,4026.0,5,0
13760,2025-02-17 02:00:00,10230,F&B,501171,PH,2,2637.0,7,0
8253,2025-01-18 03:00:00,10233,Logistics,501600,MM,1,2616.0,4,0
11948,2025-02-05 10:00:00,10186,Construction,500774,MY,1,2366.0,6,0
4943,2025-01-14 20:00:00,10223,Marine,501274,PH,3,2638.0,14,0
19375,2025-02-25 04:00:00,10195,Construction,501302,VN,2,2479.0,12,0
13296,2025-02-10 18:00:00,10237,F&B,500318,MY,3,2703.0,10,0
1010,2025-01-08 01:00:00,10281,F&B,500801,LK,1,2523.0,9,0
4236,2025-02-09 02:00:00,10293,Marine,501086,MM,2,3434.0,4,0
19295,2025-02-19 00:00:00,10289,F&B,501445,IN,2,2634.0,7,0
8170,2025-02-05 02:00:00,10293,Marine,501624,BD,2,3131.0,4,0
11181,2025-01-20 05:00:00,10206,Logistics,500134,CN,3,4225.0,6,0
17057,2025-01-01 05:00:00,10120,F&B,500667,PH,2,3368.0,8,0
2735,2025-02-28 23:00:00,10128,Manufacturing,501717,MM,3,3623.0,7,0
10150,2025-02-10 23:00:00,10091,Logistics,500642,CN,2,2412.0,7,0
2346,2025-02-22 00:00:00,10273,Cleaning,500360,MM,1,2513.0,8,0
17762,2025-02-10 14:00:00,10143,F&B,500594,VN,3,3147.0,7,0
18035,2025-01-17 19:00:00,10047,Cleaning,501779,PH,1,2306.0,5,0
17923,2025-03-01 22:00:00,10184,F&B,501353,MM,3,3308.0,4,0
14750,2025-02-12 23:00:00,10033,Manufacturing,501634,TH,2,2871.0,5,0
16524,2025-01-22 01:00:00,10110,Marine,501090,LK,1,2577.0,2,0
10100,2025-02-06 22:00:00,10293,Marine,501999,VN,2,3615.0,3,0
2118,2025-02-15 14:00:00,10088,Logistics,500370,CN,2,2334.0,8,0
15988,2025-01-09 00:00:00,10152,Cleaning,500642,CN,2,2964.0,7,0
1170,2025-02-22 09:00:00,10123,F&B,500002,MM,2,2624.0,8,0
7044,2025-02-14 20:00:00,10065,Marine,500928,IN,2,2679.0,7,0
17170,2025-02-22 06:00:00,10136,Manufacturing,501529,IN,3,3226.0,7,0
14322,2025-02-13 03:00:00,10157,Manufacturing,500214,VN,2,2440.0,5,0
19845,2025-02-06 00:00:00,10014,Logistics,500994,MY,1,2884.0,5,0
17120,2025-01-11 20:00:00,10174,Logistics,500768,CN,3,3425.0,6,0
11377,2025-01-16 06:00:00,10069,F&B,500411,BD,3,3996.0,5,0
783,2025-01-03 14:00:00,10038,Marine,501885,IN,3,2831.0,6,0
12489,2025-01-31 04:00:00,10226,Logistics,501192,VN,3,3445.0,13,0
7917,2025-01-02 00:00:00,10068,Construction,500640,MM,2,3466.0,8,0
5631,2025-02-24 23:00:00,10123,F&B,500169,VN,3,3710.0,11,0
9113,2025-01-13 08:00:00,10254,Manufacturing,500559,TH,1,3549.0,4,0
14491,2025-01-15 02:00:00,10260,Logistics,500114,MM,1,1937.0,5,0
4760,2025-01-05 12:00:00,10035,Construction,501256,BD,3,3975.0,5,0
16365,2025-01-09 00:00:00,10103,Construction,501412,PH,2,2660.0,11,0
10374,2025-01-09 01:00:00,10132,Construction,501687,TH,1,2642.0,7,0
9480,2025-01-01 21:00:00,10041,Logistics,500497,IN,1,3113.0,9,0
10420,2025-01-05 06:00:00,10136,Manufacturing,500340,BD,1,2023.0,8,0
13332,2025-01-08 08:00:00,10260,Logistics,500589,VN,1,1924.0,8,0
19907,2025-02-21 20:00:00,10173,Logistics,500641,MM,2,2845.0,5,0
1068,2025-03-01 07:00:00,10010,Manufacturing,501118,VN,3,3869.0,3,0
1195,2025-02-26 02:00:00,10140,Cleaning,501707,CN,1,2426.0,5,0
15785,2025-02-11 17:00:00,10283,F&B,500277,IN,1,2540.0,8,0
6125,2025-01-02 03:00:00,10296,Cleaning,500076,CN,3,2984.0,8,0
19029,2025-01-27 10:00:00,10213,F&B,500050,MM,3,3779.0,5,0
13769,2025-01-03 13:00:00,10137,Construction,501196,BD,2,2528.0,11,0
4508,2025-02-04 06:00:00,10212,Logistics,500682,PH,2,3302.0,11,0
4975,2025-02-11 19:00:00,10293,Marine,500179,PH,1,2304.0,5,0
18,2025-01-25 15:00:00,10124,Cleaning,501062,IN,3,3843.0,3,0
9473,2025-01-10 14:00:00,10064,F&B,501962,LK,3,3663.0,3,0
6350,2025-02-08 11:00:00,10033,Manufacturing,500453,LK,3,3739.0,6,0
2357,2025-01-25 18:00:00,10065,Marine,500989,ID,3,3471.0,6,1
9488,2025-02-26 09:00:00,10211,Logistics,501788,TH,2,2554.0,12,0
9080,2025-01-31 06:00:00,10256,Logistics,501628,BD,2,2945.0,6,0
5174,2025-01-28 00:00:00,10062,F&B,500319,BD,1,2613.0,7,0
631,2025-02-22 15:00:00,10283,F&B,501246,MY,2,3444.0,6,0
3201,2025-01-08 15:00:00,10140,Cleaning,501335,PH,3,4131.0,2,0
7086,2025-02-02 03:00:00,10117,Construction,500927,CN,2,3526.0,9,0
5586,2025-01-24 21:00:00,10215,Marine,501105,IN,3,2577.0,6,0
18112,2025-01-11 21:00:00,10118,Marine,500974,MM,3,3730.0,6,0
8103,2025-01-26 08:00:00,10114,Manufacturing,501439,PH,1,2327.0,6,0
2660,2025-01-02 18:00:00,10186,Construction,500834,BD,2,2915.0,4,0
19443,2025-01-13 11:00:00,10095,Marine,501105,IN,3,2970.0,8,0
10673,2025-01-19 19:00:00,10239,Manufacturing,501449,BD,1,2692.0,5,0
18004,2025-02-06 18:00:00,10227,Manufacturing,501592,VN,2,3085.0,8,0
8285,2025-02-21 10:00:00,10083,Logistics,501982,CN,2,2730.0,8,0
15141,2025-02-21 19:00:00,10270,Marine,500725,MM,3,4133.0,6,0
7437,2025-02-23 16:00:00,10182,F&B,500273,CN,1,2893.0,6,0
2641,2025-02-27 23:00:00,10168,F&B,500103,BD,3,4286.0,7,0
9227,2025-02-22 07:00:00,10183,Logistics,501172,CN,2,2958.0,5,0
15005,2025-01-16 13:00:00,10128,Manufacturing,501069,LK,1,2374.0,7,0
1159,2025-02-18 14:00:00,10248,Logistics,500596,PH,1,2167.0,11,0
14771,2025-02-08 16:00:00,10257,Construction,500428,MY,2,2629.0,6,0
12301,2025-02-10 18:00:00,10124,Cleaning,501861,IN,1,2124.0,4,0
15779,2025-02-17 05:00:00,10168,F&B,501599,TH,1,1861.0,5,0
11811,2025-02-18 16:00:00,10031,Marine,501758,ID,2,3523.0,8,0
1742,2025-02-25 10:00:00,10219,Cleaning,501066,VN,2,2582.0,9,0
16686,2025-01-25 14:00:00,10088,Logistics,501086,MM,2,2285.0,8,0
17794,2025-02-19 12:00:00,10178,Cleaning,501468,MM,1,1961.0,9,0
2318,2025-02-21 22:00:00,10137,Construction,501164,TH,2,2824.0,10,0
12244,2025-01-20 07:00:00,10155,Manufacturing,501133,VN,1,2514.0,6,0
8951,2025-02-19 11:00:00,10188,Marine,500373,CN,3,4574.0,7,0
8776,2025-02-04 07:00:00,10168,F&B,500748,MY,2,3162.0,7,0
5004,2025-02-01 03:00:00,10060,Cleaning,501601,ID,3,2489.0,4,0
2478,2025-01-12 07:00:00,10129,Manufacturing,500758,ID,3,3751.0,11,0
559,2025-01-24 10:00:00,10123,F&B,501494,PH,1,2462.0,8,0
12064,2025-02-19 11:00:00,10175,F&B,501800,VN,1,2241.0,3,0
7583,2025-02-05 18:00:00,10104,Logistics,501104,LK,1,2850.0,6,0
13255,2025-02-10 21:00:00,10280,Marine,500896,LK,3,2472.0,11,0
16336,2025-02-14 05:00:00,10237,F&B,501537,PH,3,3371.0,11,0
5800,2025-02-26 18:00:00,10283,F&B,501600,MM,1,3092.0,8,0
5518,2025-01-16 13:00:00,10001,Logistics,500533,MY,3,2450.0,5,0
1223,2025-01-28 08:00:00,10059,Logistics,500526,PH,1,1917.0,6,0
19275,2025-01-19 10:00:00,10008,Marine,501395,TH,2,3070.0,4,0
8657,2025-01-15 06:00:00,10168,F&B,501474,TH,2,3239.0,7,0
427,2025-02-26 06:00:00,10086,Construction,500244,MY,1,1986.0,4,1
509,2025-01-02 12:00:00,10276,F&B,501203,ID,2,2529.0,8,0
15344,2025-02-26 00:00:00,10051,Marine,501674,LK,2,2998.0,5,0
9749,2025-02-10 22:00:00,10155,Manufacturing,500468,PH,1,1761.0,7,0
4965,2025-02-12 20:00:00,10227,Manufacturing,500800,TH,3,3979.0,7,0
3873,2025-01-12 09:00:00,10054,F&B,500725,MM,3,3788.0,6,0
16583,2025-02-17 12:00:00,10195,Construction,501378,IN,2,3409.0,11,0
8099,2025-01-01 06:00:00,10100,Logistics,500271,PH,1,2926.0,6,0
14934,2025-02-12 09:00:00,10008,Marine,501088,MY,3,3220.0,5,0
7629,2025-01-16 03:00:00,10293,Marine,501534,PH,2,3367.0,3,0
616,2025-02-26 14:00:00,10074,Logistics,500460,VN,1,2842.0,3,0
15509,2025-01-14 15:00:00,10247,F&B,501036,IN,1,2396.0,3,0
8024,2025-01-05 19:00:00,10256,Logistics,500247,IN,3,4007.0,6,0
5990,2025-02-13 07:00:00,10132,Construction,501818,BD,3,4848.0,5,0
11048,2025-01-10 02:00:00,10014,Logistics,500247,IN,3,4248.0,3,0
16679,2025-01-10 15:00:00,10148,Logistics,500619,LK,1,2933.0,7,0
12054,2025-02-10 05:00:00,10084,Manufacturing,501056,TH,3,3084.0,11,0
15313,2025-01-28 00:00:00,10238,Marine,501979,LK,1,1990.0,7,1
11297,2025-01-27 23:00:00,10287,Manufacturing,500447,IN,1,2226.0,2,0
10876,2025-01-16 18:00:00,10216,Construction,501400,PH,1,3161.0,10,0
19037,2025-02-24 23:00:00,10179,Manufacturing,500065,PH,1,2547.0,10,0
8672,2025-02-06 07:00:00,10122,Manufacturing,501223,TH,1,2533.0,10,0
16369,2025-03-01 02:00:00,10152,Cleaning,501848,MM,1,2958.0,8,0
5068,2025-02-05 07:00:00,10129,Manufacturing,500872,VN,3,3451.0,8,0
19424,2025-01-26 16:00:00,10097,Logistics,500773,LK,3,2849.0,7,0
14147,2025-01-08 15:00:00,10196,F&B,500548,LK,2,3398.0,9,0
13690,2025-01-02 00:00:00,10002,Manufacturing,501618,LK,1,1890.0,6,0
14524,2025-02-10 05:00:00,10139,F&B,500737,TH,2,2765.0,5,0
4206,2025-01-21 02:00:00,10121,Logistics,500360,MM,1,2749.0,5,1
5770,2025-01-05 15:00:00,10025,Manufacturing,501790,BD,1,2181.0,4,0
19050,2025-01-10 22:00:00,10057,Construction,500780,LK,3,3275.0,4,0
17811,2025-02-16 11:00:00,10002,Manufacturing,501856,PH,3,3229.0,5,0
9910,2025-01-21 05:00:00,10109,Logistics,500270,MM,3,3567.0,12,0
11797,2025-02-26 14:00:00,10127,Logistics,500854,BD,3,4185.0,9,0
3402,2025-01-23 10:00:00,10070,Logistics,500577,PH,3,3801.0,2,0
2713,2025-01-05 01:00:00,10229,Marine,501404,VN,2,2564.0,9,1
10048,2025-01-16 17:00:00,10055,Construction,500955,ID,1,2814.0,7,0
18830,2025-02-23 16:00:00,10244,Manufacturing,500868,PH,1,1600.0,5,0
19020,2025-02-14 02:00:00,10186,Construction,500938,BD,2,3198.0,4,0
15109,2025-02-24 11:00:00,10041,Logistics,501024,CN,3,3899.0,10,0
14550,2025-01-19 23:00:00,10123,F&B,500070,MY,1,2761.0,11,0
10031,2025-02-23 06:00:00,10106,Logistics,500825,PH,3,3595.0,7,0
4105,2025-01-25 08:00:00,10242,Construction,500082,CN,2,2032.0,10,0
18394,2025-01-16 12:00:00,10197,Construction,500669,BD,2,1985.0,4,0
16849,2025-02-10 03:00:00,10103,Construction,500875,IN,1,2268.0,10,0
11928,2025-02-21 22:00:00,10140,Cleaning,500809,ID,1,2489.0,3,0
16600,2025-02-03 21:00:00,10177,Construction,501923,CN,3,3554.0,8,1
9030,2025-02-09 14:00:00,10207,Cleaning,501867,ID,2,3112.0,5,0
3105,2025-01-02 16:00:00,10117,Construction,501138,BD,3,3564.0,10,0
3938,2025-02-27 20:00:00,10083,Logistics,501306,PH,1,2268.0,6,0
19764,2025-01-11 03:00:00,10124,Cleaning,500144,MY,2,1864.0,4,0
16186,2025-01-18 03:00:00,10266,F&B,501010,CN,1,2305.0,7,0
14931,2025-01-11 07:00:00,10156,Construction,500694,TH,1,2555.0,5,0
7837,2025-01-09 22:00:00,10082,Construction,500025,MY,1,2026.0,8,0
18719,2025-02-10 14:00:00,10144,Cleaning,500288,BD,1,2379.0,10,0
16182,2025-02-22 09:00:00,10075,F&B,501638,TH,1,2362.0,9,0
19930,2025-02-08 20:00:00,10126,Construction,501815,TH,1,3345.0,9,0
11706,2025-02-01 19:00:00,10175,F&B,501697,IN,3,4359.0,5,0
15489,2025-01-11 18:00:00,10217,Construction,500647,MY,1,2825.0,6,0
8782,2025-02-22 04:00:00,10298,Marine,500413,LK,1,3439.0,5,0
14170,2025-02-26 12:00:00,10018,Cleaning,500172,PH,1,2605.0,9,0
16606,2025-02-22 11:00:00,10222,Logistics,501770,PH,3,3759.0,6,0
18657,2025-02-09 11:00:00,10229,Marine,500439,VN,2,2093.0,8,0
17453,2025-02-23 23:00:00,10252,Marine,501850,PH,1,2462.0,8,0
2587,2025-01-01 04:00:00,10105,Logistics,501033,IN,3,3870.0,4,0
8802,2025-01-06 05:00:00,10041,Logistics,501376,CN,1,3127.0,8,0
13905,2025-01-24 15:00:00,10054,F&B,501991,PH,2,3366.0,5,0
6186,2025-02-01 10:00:00,10015,Logistics,500469,TH,2,2657.0,3,0
384,2025-01-22 02:00:00,10204,F&B,500923,IN,2,3001.0,10,0
7833,2025-01-25 02:00:00,10062,F&B,500851,MY,3,3685.0,3,0
18361,2025-02-07 17:00:00,10213,F&B,501073,TH,3,4009.0,5,0
17512,2025-01-19 05:00:00,10069,F&B,501223,TH,1,2837.0,3,0
558,2025-01-13 01:00:00,10215,Marine,500435,LK,2,2901.0,7,0
11137,2025-02-27 14:00:00,10078,Manufacturing,500992,CN,1,3437.0,7,0
18813,2025-02-02 13:00:00,10083,Logistics,500310,CN,2,3533.0,7,0
12374,2025-01-22 13:00:00,10003,F&B,501607,PH,1,1737.0,8,0
11729,2025-01-22 02:00:00,10212,Logistics,500835,ID,3,3649.0,10,0
12063,2025-02-13 10:00:00,10156,Construction,500554,LK,1,2586.0,5,0
4104,2025-02-16 03:00:00,10094,Cleaning,500811,ID,1,2002.0,10,0
16886,2025-02-27 19:00:00,10208,Marine,500942,LK,1,2895.0,6,0
9512,2025-02-28 06:00:00,10193,F&B,501082,ID,3,3406.0,7,0
15213,2025-02-03 09:00:00,10188,Marine,500558,LK,3,3306.0,8,0
9083,2025-01-24 12:00:00,10015,Logistics,501952,MY,2,2619.0,5,0
19003,2025-02-25 19:00:00,10227,Manufacturing,500690,CN,2,3672.0,9,0
13683,2025-02-25 17:00:00,10094,Cleaning,501340,VN,1,1949.0,11,0
17220,2025-02-15 10:00:00,10169,Construction,500905,MM,2,2561.0,7,0
17099,2025-02-16 22:00:00,10096,Marine,500105,IN,3,3688.0,7,0
7308,2025-01-05 15:00:00,10216,Construction,501318,VN,1,2464.0,6,0
9818,2025-02-05 02:00:00,10133,Manufacturing,501978,ID,3,3500.0,7,0
10421,2025-02-15 16:00:00,10270,Marine,501792,MM,2,2392.0,4,0
15813,2025-01-14 19:00:00,10075,F&B,500472,CN,1,1600.0,12,0
15828,2025-02-06 01:00:00,10014,Logistics,501175,IN,3,4543.0,4,0
3362,2025-02-12 20:00:00,10251,F&B,500323,CN,1,2063.0,9,0
18387,2025-01-05 22:00:00,10276,F&B,500581,TH,3,3156.0,5,0
11458,2025-01-29 16:00:00,10098,Manufacturing,501804,BD,3,2885.0,8,0
5479,2025-02-06 18:00:00,10298,Marine,500000,VN,1,2882.0,6,0
3373,2025-01-07 06:00:00,10062,F&B,501772,LK,2,3156.0,4,0
1872,2025-02-23 00:00:00,10023,Cleaning,500768,CN,3,2932.0,9,0
14113,2025-01-25 20:00:00,10029,F&B,500467,CN,3,4612.0,10,0
793,2025-02-17 22:00:00,10038,Marine,501954,MY,1,2420.0,5,0
6687,2025-02-23 21:00:00,10237,F&B,501785,LK,2,2993.0,11,0
17258,2025-02-27 19:00:00,10074,Logistics,500084,LK,2,3596.0,2,0
6456,2025-02-20 09:00:00,10076,Marine,501517,CN,3,3901.0,5,1
15334,2025-02-24 09:00:00,10212,Logistics,500161,BD,2,3015.0,11,0
13421,2025-01-12 02:00:00,10231,Cleaning,501210,PH,1,2260.0,5,0
2248,2025-01-27 12:00:00,10142,Marine,500494,MM,1,2206.0,6,0
6748,2025-01-07 09:00:00,10105,Logistics,501703,LK,1,2619.0,6,0
2769,2025-01-26 09:00:00,10129,Manufacturing,501456,IN,2,2444.0,9,0
17401,2025-02-14 11:00:00,10267,F&B,500164,TH,3,3071.0,7,0
2120,2025-02-10 04:00:00,10144,Cleaning,500016,TH,1,3564.0,12,0
9840,2025-02-06 06:00:00,10174,Logistics,500691,PH,1,2481.0,3,0
6153,2025-01-25 19:00:00,10138,F&B,500839,ID,3,3230.0,9,0
17218,2025-03-01 00:00:00,10044,Construction,501539,LK,3,2950.0,8,0
13250,2025-01-25 21:00:00,10211,Logistics,501077,LK,2,3484.0,10,0
5904,2025-01-11 06:00:00,10287,Manufacturing,500917,CN,1,2431.0,3,0
5651,2025-02-20 21:00:00,10228,Manufacturing,501138,BD,3,3726.0,7,0
15968,2025-02-07 20:00:00,10186,Construction,501240,PH,1,2393.0,3,0
4245,2025-02-27 05:00:00,10139,F&B,501089,BD,3,3379.0,5,0
1280,2025-01-04 16:00:00,10032,Construction,500821,MM,3,4182.0,6,0
19809,2025-02-11 18:00:00,10057,Construction,501866,ID,3,4903.0,5,0
4341,2025-02-03 23:00:00,10093,F&B,500767,BD,1,2381.0,8,0
1798,2025-01-18 04:00:00,10062,F&B,500220,MY,1,3091.0,3,0
9303,2025-02-17 19:00:00,10081,F&B,500619,LK,1,2811.0,5,0
8216,2025-02-03 08:00:00,10066,Cleaning,500714,IN,3,2550.0,6,0
16309,2025-02-17 09:00:00,10061,Logistics,501784,PH,3,2835.0,6,0
18012,2025-02-14 20:00:00,10055,Construction,500369,PH,3,4253.0,4,0
9294,2025-01-24 22:00:00,10025,Manufacturing,501028,BD,2,2349.0,4,0
18319,2025-01-11 21:00:00,10022,Marine,500572,ID,1,2691.0,8,0
16308,2025-01-12 06:00:00,10244,Manufacturing,500153,VN,2,2928.0,7,0
10242,2025-01-02 19:00:00,10199,Cleaning,500809,ID,1,2766.0,6,0
18975,2025-01-09 07:00:00,10123,F&B,501711,TH,2,3105.0,7,1
11221,2025-01-26 14:00:00,10125,Manufacturing,500302,LK,3,4099.0,8,0
5907,2025-01-01 15:00:00,10027,Logistics,500078,MY,3,4655.0,13,0
8685,2025-01-07 05:00:00,10287,Manufacturing,501502,CN,1,2378.0,3,0
15545,2025-01-18 03:00:00,10261,Marine,500290,IN,1,1767.0,4,0
3284,2025-01-04 23:00:00,10203,Logistics,501740,IN,2,2923.0,7,1
17223,2025-01-08 04:00:00,10096,Marine,500757,TH,1,2893.0,6,0
5737,2025-02-28 02:00:00,10152,Cleaning,501184,IN,1,3312.0,8,0
12226,2025-02-09 13:00:00,10068,Construction,500695,MM,1,2745.0,4,0
14419,2025-01-09 01:00:00,10260,Logistics,501157,CN,1,1668.0,6,0
643,2025-01-12 13:00:00,10033,Manufacturing,500164,TH,3,4103.0,4,0
13770,2025-02-28 11:00:00,10266,F&B,501901,MY,2,2561.0,6,0
9856,2025-02-05 09:00:00,10124,Cleaning,500339,CN,3,3800.0,6,0
12615,2025-02-27 04:00:00,10158,Manufacturing,501334,PH,1,2210.0,5,0
3364,2025-01-03 10:00:00,10235,Logistics,501314,PH,2,3500.0,8,0
10059,2025-01-25 21:00:00,10076,Marine,501639,IN,3,3371.0,7,1
10541,2025-02-22 11:00:00,10086,Construction,500721,CN,1,2558.0,6,0
9631,2025-01-18 20:00:00,10199,Cleaning,501280,MM,3,4728.0,9,0
2238,2025-02-09 23:00:00,10095,Marine,500837,IN,2,2836.0,4,0
2109,2025-02-04 17:00:00,10266,F&B,501993,IN,3,3557.0,8,0
1106,2025-02-26 04:00:00,10268,Manufacturing,501119,BD,3,4349.0,8,0
12132,2025-01-13 04:00:00,10079,Logistics,500497,IN,1,3308.0,12,0
15049,2025-02-07 14:00:00,10095,Marine,501472,LK,1,2186.0,5,0
14844,2025-03-01 22:00:00,10188,Marine,501855,VN,3,3657.0,10,0
17619,2025-02-04 04:00:00,10202,F&B,501021,MM,2,2541.0,8,0
16449,2025-01-02 06:00:00,10178,Cleaning,500542,TH,1,2160.0,9,0
7757,2025-01-06 12:00:00,10026,F&B,500406,LK,1,2098.0,8,0
555,2025-01-24 15:00:00,10000,Construction,501808,MM,1,2326.0,9,0
19454,2025-02-11 10:00:00,10110,Marine,501545,TH,2,2946.0,3,0
2096,2025-02-04 22:00:00,10041,Logistics,501765,MM,2,3599.0,10,0
19858,2025-02-16 10:00:00,10150,Cleaning,500769,MY,2,2344.0,5,0
15363,2025-01-03 13:00:00,10008,Marine,500756,TH,3,3523.0,5,0
1776,2025-01-25 15:00:00,10122,Manufacturing,501236,VN,3,2456.0,6,0
5931,2025-02-16 18:00:00,10245,Construction,500024,IN,1,2047.0,7,0
9745,2025-01-18 01:00:00,10174,Logistics,500821,MM,3,3295.0,6,0
3932,2025-01-17 09:00:00,10081,F&B,500282,PH,1,2637.0,5,0
1,2025-01-26 11:00:00,10287,Manufacturing,501156,PH,3,3117.0,3,0
7779,2025-01-26 11:00:00,10270,Marine,500625,MY,2,2450.0,5,0
19670,2025-01-29 09:00:00,10297,F&B,500018,MY,3,2629.0,7,0
5018,2025-01-21 03:00:00,10014,Logistics,501487,LK,3,3534.0,2,1
13985,2025-01-21 09:00:00,10261,Marine,500059,IN,2,2868.0,5,0
10918,2025-02-14 06:00:00,10074,Logistics,501044,VN,1,2370.0,3,0
18569,2025-02-04 20:00:00,10206,Logistics,500845,IN,3,3939.0,7,0
11070,2025-02-06 19:00:00,10189,Marine,501550,TH,3,4462.0,9,0
14988,2025-01-23 07:00:00,10080,Cleaning,500090,PH,2,2116.0,5,0
5759,2025-02-01 08:00:00,10274,F&B,500203,BD,2,2618.0,4,0
16191,2025-01-20 22:00:00,10128,Manufacturing,500764,TH,2,2364.0,6,0
17676,2025-02-20 02:00:00,10039,Manufacturing,501731,MY,2,2592.0,6,0
10105,2025-01-30 11:00:00,10245,Construction,500022,VN,1,3068.0,6,0
9985,2025-01-02 08:00:00,10083,Logistics,500620,TH,3,2786.0,7,0
9949,2025-01-19 06:00:00,10293,Marine,501344,LK,2,2751.0,6,0
2619,2025-01-28 23:00:00,10025,Manufacturing,501554,CN,2,3162.0,4,0
1616,2025-02-09 08:00:00,10127,Logistics,501936,MM,1,2740.0,9,1
17991,2025-01-14 03:00:00,10229,Marine,501625,LK,3,3441.0,9,0
11541,2025-01-28 09:00:00,10039,Manufacturing,500669,BD,2,2377.0,4,0
9822,2025-02-23 10:00:00,10248,Logistics,500184,CN,3,3532.0,8,0
17752,2025-01-27 12:00:00,10071,Marine,501462,PH,1,2237.0,9,0
18311,2025-01-30 22:00:00,10168,F&B,500373,CN,3,3573.0,7,0
6040,2025-01-16 23:00:00,10114,Manufacturing,501877,ID,1,2821.0,7,0
3395,2025-02-02 02:00:00,10072,F&B,500883,MY,3,3719.0,6,0
6722,2025-01-28 21:00:00,10263,Cleaning,500333,PH,2,2177.0,9,0
13853,2025-01-03 12:00:00,10276,F&B,500941,LK,2,2178.0,6,0
12931,2025-01-31 11:00:00,10241,Manufacturing,500230,PH,1,2199.0,6,0
9882,2025-02-09 01:00:00,10100,Logistics,501151,TH,3,4185.0,6,0
704,2025-02-11 03:00:00,10156,Construction,500109,MM,1,2644.0,6,0
16715,2025-01-08 09:00:00,10222,Logistics,501894,TH,2,3461.0,6,0
1840,2025-01-20 19:00:00,10043,F&B,501151,TH,3,3138.0,4,0
16699,2025-01-16 16:00:00,10059,Logistics,500510,VN,3,3437.0,8,0
19734,2025-01-13 05:00:00,10203,Logistics,501261,MY,3,3449.0,9,0
10858,2025-02-19 18:00:00,10240,Construction,501482,ID,1,2108.0,7,0
8664,2025-02-25 06:00:00,10170,Construction,501833,BD,1,3357.0,2,0
